"InvoiceNo","CustomerID","InvoiceDate","Quantity","UnitPrice","Country"
"INV105513","C00250","2025-08-08 19:29:00","6","113.78","EIRE"
"INV105514","C00305","2025-05-29 20:02:00","9","157.02","Italy"
"INV105515","C00154","2025-08-16 14:13:00","5","163.62","Spain"
"INV105516","C00397","2026-02-14 05:25:00","7","54.53","United Kingdom"
"INV105517","C00195","2026-02-12 06:21:00","9","76.24","Belgium"
"CINV105518","C00431","2025-04-17 19:49:00","3","24.13","Italy"
"INV105519","C00143","2025-01-30 12:16:00","9","51.39","Netherlands"
"INV105520","C00187","2025-02-24 00:25:00","6","175.18","Italy"
"INV105521","C00208","2025-10-23 09:49:00","3","100.39","Italy"
"INV105522","C00347","2025-03-30 16:59:00","4","85.09","United Kingdom"
"INV105523","C00001","2025-02-21 13:43:00","2","65","Portugal"
"INV105524","C00059","2025-12-03 09:24:00","9","56.07","Spain"
"INV105525","C00247","2025-12-18 04:57:00","4","10.24","France"
"INV105526","C00306","2025-10-12 06:17:00","3","133.31","Germany"
"INV105527","C00150","2025-03-18 22:07:00","7","99.26","EIRE"
"INV105528","C00440","2025-02-26 16:44:00","1","189.44","Germany"
"INV105529","C00121","2026-03-01 08:46:00","9","112.35","Germany"
"INV105530","C00334","2025-03-07 22:51:00","6","161.87","Italy"
"INV105531","C00052","2025-06-15 22:37:00","8","86.8","Portugal"
"INV105532","C00274","2025-03-08 12:05:00","3","117.91","France"
"INV105533","C00110","2025-05-20 15:00:00","7","107.76","EIRE"
"INV105534","C00422","2026-01-26 16:44:00","1","127.71","Netherlands"
"INV105535","C00493","2025-06-18 08:58:00","5","176.73","United Kingdom"
"INV105536","C00017","2025-03-13 22:08:00","3","113.78","Spain"
"INV105537","C00229","2025-02-13 18:53:00","7","195.02","Belgium"
"INV105538","C00317","2026-02-13 23:55:00","1","100.73","Spain"
"INV105539","C00033","2026-03-29 06:58:00","4","163.49","United Kingdom"
"INV105540","C00414","2025-01-28 03:34:00","9","100.52","EIRE"
"INV105541","C00268","2026-01-29 09:02:00","9","179.7","Netherlands"
"INV105542","C00355","2025-10-26 04:13:00","4","91.68","Belgium"
"INV105543","C00236","2025-06-02 03:13:00","6","114.29","Italy"
"INV105544","C00382","2025-02-13 18:29:00","3","32.13","Netherlands"
"INV105545","C00451","2025-11-11 06:29:00","5","23.35","Spain"
"INV105546","C00465","2025-02-02 07:38:00","4","31.51","Belgium"
"INV105547","C00379","2025-07-26 08:47:00","7","28.83","EIRE"
"INV105548","C00052","2025-03-08 18:55:00","3","97.93","Belgium"
"INV105549","C00344","2026-03-30 08:12:00","9","86.13","Netherlands"
"INV105550","C00113","2026-01-12 12:25:00","8","45.66","Belgium"
"INV105551","C00370","2025-12-12 15:00:00","7","38.81","Germany"
"INV105552","C00019","2025-10-21 12:47:00","5","197.51","Spain"
"INV105553","C00203","2025-07-30 13:49:00","7","158.97","Italy"
"INV105554","C00094","2025-06-28 23:16:00","6","15.97","EIRE"
"INV105555","C00494","2025-12-08 14:00:00","3","88.56","France"
"INV105556","C00418","2025-05-18 03:49:00","6","22.7","EIRE"
"CINV105557","C00360","2025-02-12 05:57:00","5","99.22","Belgium"
"INV105558","C00341","2025-06-01 14:59:00","9","128.32","Portugal"
"INV105559","C00237","2025-12-05 09:31:00","6","92.57","Germany"
"INV105560","C00450","2026-02-19 15:35:00","1","197.85","EIRE"
"INV105561","C00177","2025-08-31 23:13:00","2","53.76","France"
"INV105562","C00398","2025-07-29 23:08:00","3","126.98","Spain"
"INV105563","C00275","2025-12-02 21:19:00","9","73.16","United Kingdom"
"INV105564","C00113","2026-01-24 06:52:00","2","26.19","France"
"INV105565","C00386","2025-04-05 12:35:00","4","29.66","Spain"
"INV105566","C00454","2025-02-06 20:39:00","6","164.85","United Kingdom"
"INV105567","C00111","2025-06-08 05:25:00","1","171.63","EIRE"
"INV105568","C00083","2025-10-15 08:02:00","3","118.09","Belgium"
"INV105569","C00306","2025-05-01 13:57:00","5","78.34","Netherlands"
"INV105570","C00295","2026-03-20 11:46:00","7","126.82","Italy"
"INV105571","C00181","2026-03-08 18:38:00","3","171.71","France"
"INV105572","C00420","2025-01-06 20:33:00","4","97.81","Belgium"
"INV105573","C00254","2025-08-02 17:43:00","9","198.25","United Kingdom"
"INV105574","C00210","2025-02-27 13:28:00","2","46.96","Spain"
"INV105575","C00424","2025-06-14 07:35:00","8","157.25","Spain"
"INV105576","C00402","2025-05-13 00:15:00","7","127.54","EIRE"
"INV105577","C00221","2026-02-03 12:46:00","8","37.21","Spain"
"INV105578","C00197","2025-11-23 22:13:00","1","130.14","Germany"
"INV105579","C00020","2026-02-01 15:45:00","3","40.75","Germany"
"INV105580","C00173","2025-03-30 18:18:00","6","8.65","Germany"
"INV105581","C00187","2025-08-05 03:29:00","2","59.96","Germany"
"INV105582","C00382","2025-12-08 03:25:00","1","75.47","EIRE"
"INV105583","C00147","2025-11-28 09:43:00","7","46.89","Netherlands"
"INV105584","C00294","2025-01-08 19:57:00","3","190.89","France"
"INV105585","C00369","2025-06-28 17:33:00","9","155.93","France"
"INV105586","C00438","2025-07-26 17:23:00","3","190.74","France"
"INV105587","C00190","2025-05-25 08:42:00","1","115.34","Netherlands"
"INV105588","C00485","2025-03-27 20:20:00","5","159.87","United Kingdom"
"INV105589","C00224","2025-08-10 06:22:00","6","102.91","Italy"
"INV105590","C00385","2025-03-07 22:30:00","2","160.63","Portugal"
"INV105591","C00379","2025-04-17 20:18:00","1","119.08","Italy"
"INV105592","C00400","2025-01-25 22:40:00","2","195.68","Germany"
"INV105593","C00141","2026-02-19 11:44:00","7","80.16","United Kingdom"
"INV105594","C00346","2025-04-02 17:12:00","9","171.16","Portugal"
"INV105595","C00357","2026-02-03 07:13:00","6","58.64","France"
"INV105596","C00199","2025-02-24 14:56:00","6","55.55","Germany"
"INV105597","C00441","2026-03-08 02:20:00","9","70.4","United Kingdom"
"INV105598","C00094","2025-05-19 17:54:00","1","134.42","EIRE"
"INV105599","C00381","2025-09-16 04:15:00","8","198.37","United Kingdom"
"INV105600","C00320","2025-08-14 00:24:00","6","9.09","Portugal"
"INV105601","C00127","2025-08-18 08:57:00","7","39.75","Portugal"
"INV105602","C00312","2025-12-23 19:37:00","7","85.88","Italy"
"INV105603","C00179","2025-09-17 07:46:00","1","8.95","EIRE"
"INV105604","C00355","2026-02-03 01:28:00","4","46.14","Germany"
"INV105605","C00034","2025-06-09 22:45:00","5","163.58","EIRE"
"INV105606","C00458","2025-05-08 05:26:00","1","109.94","United Kingdom"
"INV105607","C00133","2026-03-30 12:59:00","9","46.46","Portugal"
"INV105608","C00430","2025-09-07 08:49:00","6","150.56","Belgium"
"INV105609","C00311","2025-04-06 21:28:00","1","144.04","Italy"
"INV105610","C00465","2025-02-24 09:13:00","9","30.86","Portugal"
"INV105611","C00080","2025-03-01 18:44:00","5","54.65","France"
"INV105612","C00333","2025-05-05 02:14:00","6","23.67","Belgium"
"INV105613","C00149","2025-09-23 03:35:00","2","7.9","Spain"
"INV105614","C00440","2025-12-30 20:45:00","4","65.05","Belgium"
"INV105615","C00402","2025-01-20 22:04:00","3","58.81","Belgium"
"CINV105616","C00059","2025-06-16 17:13:00","8","169.4","Spain"
"INV105617","C00253","2026-01-03 00:12:00","5","151.78","Belgium"
"INV105618","C00036","2026-01-05 14:14:00","4","84.9","United Kingdom"
"INV105619","C00094","2025-03-17 05:18:00","8","32.23","Italy"
"INV105620","C00474","2025-02-01 14:22:00","8","40.29","Netherlands"
"INV105621","C00170","2025-01-06 22:27:00","8","8.95","Italy"
"INV105622","C00386","2025-09-09 11:11:00","2","66.72","Portugal"
"INV105623","C00468","2025-07-13 09:01:00","6","142.44","France"
"INV105624","C00247","2025-04-08 10:52:00","1","44.74","United Kingdom"
"INV105625","C00346","2025-09-03 11:42:00","6","53.29","Belgium"
"INV105626","C00025","2025-07-29 01:19:00","1","84.47","Portugal"
"INV105627","C00462","2026-01-28 09:02:00","3","113.23","United Kingdom"
"INV105628","C00242","2026-02-07 08:34:00","8","19.66","Netherlands"
"INV105629","C00028","2025-12-05 02:11:00","8","46.64","Spain"
"INV105630","C00320","2025-04-05 04:51:00","3","35.33","United Kingdom"
"INV105631","C00335","2026-02-02 14:10:00","9","50.26","Germany"
"INV105632","C00484","2025-03-19 06:46:00","6","119.58","Germany"
"INV105633","C00446","2025-02-24 10:44:00","4","51.63","Spain"
"INV105634","C00110","2026-02-09 14:04:00","5","29.27","EIRE"
"INV105635","C00331","2025-03-07 09:36:00","9","199.88","France"
"INV105636","C00073","2025-01-06 00:58:00","9","154.42","France"
"INV105637","C00144","2025-02-23 08:33:00","7","125.09","United Kingdom"
"INV105638","C00020","2025-06-13 12:09:00","7","56.2","Italy"
"INV105639","C00017","2026-02-19 19:54:00","9","40.06","EIRE"
"INV105640","C00454","2025-11-22 15:59:00","3","3.28","Germany"
"CINV105641","C00239","2025-03-19 16:02:00","6","141.49","EIRE"
"INV105642","C00409","2025-05-12 21:08:00","2","32.78","Netherlands"
"INV105643","C00419","2025-09-22 02:09:00","2","106.22","EIRE"
"INV105644","C00263","2026-01-16 17:47:00","8","163.55","Spain"
"INV105645","C00301","2025-04-17 04:22:00","6","79.19","Portugal"
"INV105646","C00391","2025-12-17 17:17:00","1","147.38","EIRE"
"INV105647","C00076","2025-12-01 16:08:00","9","125.04","Italy"
"INV105648","C00361","2025-03-09 02:29:00","2","112.62","Spain"
"INV105649","C00290","2025-11-14 18:59:00","5","187.96","Spain"
"INV105650","C00064","2025-09-03 15:28:00","4","104.41","Netherlands"
"INV105651","C00150","2026-03-11 15:37:00","9","89.64","EIRE"
"INV105652","C00135","2026-01-07 07:20:00","4","55.55","EIRE"
"INV105653","C00351","2025-11-25 13:52:00","1","100.91","United Kingdom"
"INV105654","C00402","2025-04-22 12:43:00","9","164.83","Spain"
"INV105655","C00163","2025-07-09 21:12:00","6","14.25","Belgium"
"INV105656","C00208","2026-02-05 21:13:00","2","12.13","Germany"
"INV105657","C00351","2025-07-09 16:24:00","8","44.92","France"
"INV105658","C00086","2026-02-09 08:33:00","6","62.54","Germany"
"INV105659","C00095","2025-04-09 22:16:00","3","155.04","France"
"INV105660","C00172","2025-10-10 05:08:00","4","103.02","EIRE"
"INV105661","C00383","2025-03-21 11:58:00","7","72.84","France"
"INV105662","C00159","2026-02-06 06:10:00","3","9.39","Germany"
"INV105663","C00128","2025-05-01 07:19:00","2","199.05","Belgium"
"INV105664","C00264","2025-07-27 23:59:00","3","117.7","Belgium"
"INV105665","C00013","2025-06-03 18:19:00","3","42.02","Italy"
"INV105666","C00103","2026-02-06 10:55:00","4","51.44","Germany"
"INV105667","C00187","2025-04-01 23:59:00","8","79.24","EIRE"
"INV105668","C00355","2025-11-08 19:56:00","8","86.57","EIRE"
"INV105669","C00353","2025-07-05 15:35:00","1","168.44","United Kingdom"
"INV105670","C00358","2025-01-11 12:24:00","1","3.69","Portugal"
"INV105671","C00132","2025-08-01 02:19:00","4","46.11","France"
"INV105672","C00374","2025-05-23 02:20:00","8","22.57","Netherlands"
"INV105673","C00195","2025-11-15 14:05:00","5","80.95","Spain"
"INV105674","C00166","2025-05-10 10:45:00","3","19.35","EIRE"
"INV105675","C00130","2025-09-25 15:21:00","8","78.36","United Kingdom"
"INV105676","C00489","2026-02-14 23:23:00","4","7.55","Spain"
"INV105677","C00174","2025-01-31 03:36:00","8","185.74","Spain"
"INV105678","C00178","2025-09-26 17:06:00","6","128.4","EIRE"
"INV105679","C00431","2025-03-31 11:32:00","3","5.54","Germany"
"INV105680","C00330","2025-02-02 19:57:00","7","36.16","France"
"INV105681","C00161","2025-10-08 22:43:00","6","147.87","Spain"
"INV105682","C00491","2025-01-07 06:05:00","4","67.18","Netherlands"
"INV105683","C00086","2025-01-24 21:20:00","4","105.4","Belgium"
"INV105684","C00193","2025-03-02 23:56:00","5","184.86","EIRE"
"INV105685","C00365","2025-09-08 09:30:00","1","126.54","Italy"
"INV105686","C00055","2026-03-15 16:41:00","2","39.26","EIRE"
"INV105687","C00319","2025-06-23 17:12:00","4","15.2","EIRE"
"INV105688","C00264","2026-03-28 23:32:00","9","100.02","Spain"
"INV105689","C00413","2025-05-27 22:25:00","1","150.99","Spain"
"INV105690","C00151","2025-10-12 11:30:00","8","50.81","Germany"
"INV105691","C00269","2025-11-30 01:46:00","2","119.62","Spain"
"INV105692","C00402","2025-11-08 03:03:00","2","86.35","Netherlands"
"INV105693","C00438","2025-04-08 05:52:00","9","171.26","United Kingdom"
"INV105694","C00242","2026-01-02 21:25:00","9","44.18","EIRE"
"INV105695","C00487","2026-02-25 04:59:00","9","182.84","Spain"
"INV105696","C00324","2026-03-01 03:45:00","2","170.17","Netherlands"
"INV105697","C00180","2025-03-27 08:14:00","1","167.26","EIRE"
"INV105698","C00400","2025-06-25 00:07:00","9","113.39","Belgium"
"INV105699","C00295","2025-01-21 22:28:00","6","28.57","France"
"INV105700","C00437","2025-10-05 03:29:00","6","179.05","Portugal"
"INV105701","C00487","2025-03-05 03:39:00","7","187.39","Netherlands"
"INV105702","C00331","2025-04-01 17:40:00","3","22.94","United Kingdom"
"INV105703","C00293","2025-10-27 11:35:00","7","96.87","Spain"
"INV105704","C00311","2025-08-04 16:09:00","6","111.56","Netherlands"
"INV105705","C00348","2026-01-31 17:09:00","9","134.77","France"
"INV105706","C00173","2026-03-19 06:31:00","4","155.74","Italy"
"INV105707","C00125","2025-08-13 23:22:00","2","77.75","Italy"
"INV105708","C00229","2025-04-13 06:12:00","7","159.41","Netherlands"
"INV105709","C00267","2025-05-03 08:29:00","4","106.15","Italy"
"INV105710","C00279","2025-08-18 22:09:00","1","78.97","Belgium"
"INV105711","C00020","2025-01-03 15:34:00","1","104.67","Netherlands"
"INV105712","C00039","2025-04-16 17:47:00","5","52.15","Belgium"
"INV105713","C00007","2026-01-14 12:15:00","2","120.03","Belgium"
"INV105714","C00261","2025-05-26 05:28:00","5","72.52","Portugal"
"INV105715","C00284","2025-06-01 12:09:00","3","102.14","Italy"
"INV105716","C00441","2025-03-06 15:58:00","1","24.26","Netherlands"
"INV105717","C00165","2025-01-08 13:13:00","6","91.41","Germany"
"INV105718","C00008","2026-02-08 09:18:00","1","160.3","Germany"
"INV105719","C00156","2025-02-11 22:59:00","6","20.43","Germany"
"INV105720","C00008","2025-12-05 01:23:00","6","120.85","Netherlands"
"INV105721","C00464","2026-01-22 16:50:00","1","151.27","EIRE"
"INV105722","C00361","2025-07-13 13:25:00","1","187.62","Belgium"
"INV105723","C00386","2025-06-19 03:21:00","8","126.21","Belgium"
"INV105724","C00009","2025-06-23 12:17:00","1","104.57","Belgium"
"INV105725","C00385","2026-02-10 15:22:00","7","101.33","Spain"
"INV105726","C00178","2026-01-23 06:37:00","5","97.07","Italy"
"INV105727","C00369","2025-06-15 05:47:00","9","53.85","Italy"
"INV105728","C00328","2025-12-26 04:18:00","5","44.03","France"
"INV105729","C00201","2025-07-06 23:51:00","3","72.18","Spain"
"INV105730","C00372","2025-09-27 19:10:00","2","43.04","Spain"
"INV105731","C00458","2025-11-10 04:02:00","8","82.76","Italy"
"INV105732","C00330","2025-07-15 20:34:00","2","132.86","EIRE"
"INV105733","C00073","2025-08-13 13:55:00","4","13.19","EIRE"
"INV105734","C00255","2025-08-10 05:32:00","8","86.95","France"
"INV105735","C00364","2026-01-04 19:18:00","7","97.5","Spain"
"INV105736","C00089","2025-04-07 17:53:00","5","137.28","United Kingdom"
"INV105737","C00030","2025-09-11 05:53:00","8","198.71","Portugal"
"INV105738","C00242","2025-11-02 05:28:00","6","60.17","Germany"
"INV105739","C00132","2025-12-28 02:21:00","4","193.11","EIRE"
"INV105740","C00480","2025-05-11 20:52:00","5","150.13","Belgium"
"INV105741","C00326","2025-05-18 03:29:00","9","53.26","Germany"
"INV105742","C00256","2025-04-08 15:43:00","3","39.49","Germany"
"INV105743","C00001","2025-12-30 08:13:00","2","42.62","France"
"INV105744","C00280","2026-03-05 08:15:00","6","148.68","Germany"
"INV105745","C00282","2025-05-01 18:16:00","7","118.11","Portugal"
"INV105746","C00224","2025-02-12 07:03:00","7","116.35","Portugal"
"INV105747","C00139","2025-07-31 21:39:00","1","184.41","Portugal"
"INV105748","C00311","2025-01-06 20:43:00","2","63.49","Germany"
"CINV105749","C00378","2025-11-13 23:59:00","6","131.64","United Kingdom"
"INV105750","C00413","2025-05-09 17:53:00","2","87.67","United Kingdom"
"INV105751","C00223","2025-03-28 07:29:00","9","170.74","EIRE"
"INV105752","C00076","2025-11-25 08:47:00","1","80.53","Netherlands"
"INV105753","C00190","2025-06-01 22:29:00","6","164.99","Portugal"
"INV105754","C00500","2025-04-09 03:59:00","5","1.91","United Kingdom"
"CINV105755","C00208","2025-03-02 15:33:00","7","164.93","EIRE"
"INV105756","C00044","2025-12-12 21:39:00","7","64.01","France"
"INV105757","C00257","2025-01-30 05:26:00","6","175.63","Spain"
"INV105758","C00294","2026-01-03 05:28:00","5","106.81","France"
"INV105759","C00387","2026-01-25 06:32:00","3","36.12","Spain"
"INV105760","C00419","2026-02-15 13:18:00","4","43.44","Portugal"
"INV105761","C00224","2025-12-06 10:00:00","7","80.1","EIRE"
"INV105762","C00395","2025-09-07 23:27:00","8","98.02","Spain"
"INV105763","C00410","2025-02-20 07:12:00","8","198.64","Italy"
"INV105764","C00311","2025-01-10 15:51:00","5","20.38","Netherlands"
"INV105765","C00285","2025-09-23 23:27:00","9","97.85","Belgium"
"INV105766","C00482","2025-03-25 13:18:00","5","171.16","EIRE"
"INV105767","C00402","2025-08-14 00:11:00","1","127.93","Belgium"
"INV105768","C00196","2025-02-27 07:32:00","8","96.5","Italy"
"INV105769","C00237","2025-10-20 18:34:00","8","109.2","Netherlands"
"INV105770","C00209","2025-02-18 01:03:00","3","2.34","France"
"INV105771","C00249","2025-08-17 08:16:00","8","182.63","France"
"INV105772","C00226","2025-08-24 12:24:00","5","8.11","Italy"
"INV105773","C00159","2025-04-29 04:35:00","2","33.85","EIRE"
"INV105774","C00084","2025-11-30 18:03:00","4","99.38","Italy"
"INV105775","C00057","2025-06-17 04:07:00","2","12.86","Germany"
"INV105776","C00453","2026-01-04 10:13:00","7","47.62","EIRE"
"INV105777","C00163","2025-12-08 15:14:00","3","139.5","Italy"
"INV105778","C00349","2026-03-04 18:16:00","8","65.17","Italy"
"INV105779","C00088","2025-07-11 21:50:00","3","39.83","Italy"
"INV105780","C00118","2025-10-04 05:34:00","8","57.51","EIRE"
"INV105781","C00284","2025-02-13 13:42:00","7","114.55","Spain"
"CINV105782","C00356","2025-03-05 18:14:00","5","70.64","France"
"INV105783","C00375","2026-03-28 14:53:00","5","24.12","Netherlands"
"INV105784","C00107","2025-02-28 23:54:00","5","74.5","Portugal"
"INV105785","C00196","2025-06-23 07:37:00","4","59.07","Netherlands"
"INV105786","C00326","2026-01-27 10:01:00","7","132.18","Portugal"
"INV105787","C00181","2025-09-26 13:03:00","9","17.82","EIRE"
"INV105788","C00352","2026-02-04 09:46:00","6","69.88","Portugal"
"INV105789","C00241","2025-11-14 00:13:00","4","126.72","United Kingdom"
"INV105790","C00227","2025-06-11 08:21:00","6","68.02","Belgium"
"INV105791","C00248","2025-01-20 14:00:00","9","169.61","Belgium"
"CINV105792","C00066","2025-03-15 15:08:00","1","102.85","Portugal"
"INV105793","C00193","2026-01-01 06:43:00","4","123.05","Portugal"
"INV105794","C00114","2025-05-21 05:03:00","8","103.2","Germany"
"INV105795","C00116","2025-04-09 23:16:00","5","53.78","EIRE"
